fips,QAT,ECU,SEN,NED,ENG,IRN,WAL,ARG,KSA,MEX,POL,FRA,AUS,DEN,TUN,ESP,CRC,GER,JPN,BEL,CAN,MAR,CRO,BRA,SRB,SUI,CMR,POR,GHA,URU,KOR
49017,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20167,0.0,0.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29155,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41029,55.0,12.0,0.0,106.0,196.0,104.0,189.0,38.0,0.0,6005.0,37.0,26.0,0.0,15.0,0.0,18.0,209.0,570.0,188.0,24.0,496.0,0.0,80.0,86.0,0.0,69.0,0.0,0.0,8.0,0.0,111.0
55135,0.0,0.0,0.0,10.0,25.0,0.0,9.0,0.0,0.0,397.0,37.0,4.0,0.0,0.0,0.0,0.0,7.0,78.0,0.0,0.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05027,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,169.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031,1281.0,14595.0,673.0,1214.0,3965.0,3671.0,4793.0,2915.0,1837.0,381480.0,92226.0,3355.0,0.0,481.0,2034.0,1838.0,812.0,8554.0,6795.0,480.0,9731.0,2240.0,2596.0,4416.0,5059.0,497.0,940.0,291.0,4273.0,312.0,23875.0
26139,0.0,35.0,0.0,659.0,138.0,50.0,123.0,0.0,0.0,4539.0,67.0,56.0,0.0,17.0,0.0,0.0,14.0,119.0,206.0,0.0,848.0,17.0,84.0,71.0,3.0,8.0,0.0,0.0,39.0,0.0,831.0
51790,0.0,37.0,0.0,0.0,56.0,0.0,31.0,64.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,61.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,121.0
19067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,58.0
35061,22.0,0.0,0.0,9.0,60.0,7.0,4.0,0.0,0.0,3539.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,309.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
55029,0.0,0.0,0.0,19.0,16.0,4.0,45.0,0.0,0.0,217.0,21.0,12.0,0.0,15.0,0.0,3.0,0.0,54.0,3.0,68.0,34.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,22.0,0.0,5.0
02185,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,77.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
13213,0.0,42.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1707.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
16003,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45031,0.0,0.0,0.0,0.0,22.0,0.0,17.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,71.0
47171,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
19197,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,264.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47121,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,37.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08109,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41047,19.0,17.0,37.0,178.0,448.0,21.0,218.0,96.0,0.0,28603.0,0.0,103.0,0.0,11.0,0.0,49.0,0.0,377.0,216.0,22.0,717.0,15.0,7.0,260.0,29.0,0.0,0.0,0.0,0.0,0.0,519.0
26137,0.0,0.0,0.0,0.0,29.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,79.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
13099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
35043,0.0,46.0,0.0,21.0,127.0,7.0,67.0,22.0,0.0,3256.0,37.0,0.0,0.0,0.0,0.0,15.0,17.0,248.0,263.0,15.0,266.0,27.0,0.0,28.0,0.0,15.0,184.0,0.0,0.0,0.0,67.0
11001,563.0,402.0,232.0,307.0,914.0,1499.0,2048.0,938.0,188.0,4026.0,701.0,2052.0,0.0,94.0,171.0,1510.0,323.0,1683.0,778.0,218.0,2115.0,230.0,84.0,1523.0,426.0,172.0,892.0,54.0,413.0,327.0,2005.0
40143,169.0,118.0,0.0,63.0,638.0,314.0,287.0,99.0,138.0,24780.0,66.0,108.0,0.0,21.0,7.0,85.0,163.0,801.0,340.0,15.0,863.0,48.0,15.0,325.0,0.0,21.0,31.0,10.0,224.0,7.0,1059.0
48375,26.0,0.0,0.0,0.0,22.0,174.0,84.0,0.0,0.0,10520.0,6.0,10.0,0.0,0.0,0.0,0.0,11.0,52.0,23.0,2.0,28.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,201.0
04021,0.0,29.0,0.0,143.0,581.0,324.0,340.0,101.0,0.0,22123.0,162.0,98.0,0.0,71.0,61.0,60.0,6.0,1122.0,366.0,13.0,4019.0,0.0,0.0,143.0,0.0,50.0,8.0,142.0,70.0,0.0,340.0
29165,0.0,47.0,13.0,20.0,103.0,66.0,116.0,15.0,0.0,551.0,97.0,2.0,0.0,0.0,0.0,35.0,13.0,175.0,94.0,0.0,69.0,0.0,0.0,145.0,41.0,0.0,0.0,0.0,58.0,16.0,121.0
06077,109.0,156.0,0.0,313.0,563.0,729.0,331.0,205.0,56.0,79596.0,172.0,378.0,0.0,44.0,0.0,145.0,352.0,540.0,715.0,56.0,1134.0,48.0,66.0,365.0,0.0,57.0,43.0,1309.0,399.0,22.0,1090.0
49015,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36107,0.0,13.0,0.0,0.0,19.0,6.0,12.0,7.0,0.0,22.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,43.0
21129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12009,417.0,385.0,16.0,141.0,1220.0,398.0,928.0,227.0,392.0,1838.0,621.0,501.0,0.0,114.0,320.0,403.0,280.0,2162.0,363.0,44.0,2723.0,307.0,36.0,1049.0,0.0,49.0,0.0,147.0,14.0,16.0,890.0
17087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05023,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
42055,0.0,0.0,0.0,18.0,112.0,0.0,57.0,51.0,0.0,1053.0,98.0,2.0,0.0,35.0,23.0,0.0,4.0,225.0,42.0,0.0,159.0,15.0,9.0,19.0,0.0,0.0,0.0,28.0,0.0,57.0,198.0
41053,0.0,0.0,0.0,19.0,84.0,15.0,33.0,25.0,81.0,2872.0,37.0,0.0,0.0,0.0,0.0,23.0,94.0,315.0,134.0,0.0,175.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
42101,1754.0,1351.0,146.0,258.0,669.0,504.0,947.0,1079.0,723.0,6576.0,1702.0,758.0,0.0,56.0,1031.0,350.0,1098.0,1663.0,580.0,101.0,2049.0,1567.0,119.0,5058.0,95.0,212.0,712.0,984.0,1902.0,210.0,4051.0
54105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
48431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17101,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19125,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.0,0.0,0.0,48.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
21009,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,197.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,53.0,12.0,0.0,88.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
48145,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,737.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
31111,0.0,0.0,0.0,7.0,3.0,0.0,13.0,56.0,0.0,371.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,112.0
19161,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
54063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41065,0.0,0.0,0.0,0.0,4.0,0.0,42.0,0.0,0.0,1631.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,88.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,76.0
47165,7.0,24.0,0.0,38.0,47.0,11.0,57.0,67.0,0.0,1861.0,10.0,0.0,0.0,19.0,63.0,7.0,22.0,141.0,426.0,9.0,172.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,61.0,0.0,98.0
31067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,9.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21179,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,21.0,36.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
47051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,400.0,55.0,38.0,0.0,0.0,0.0,23.0,0.0,3.0,23.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48277,0.0,0.0,0.0,40.0,23.0,0.0,0.0,0.0,26.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
21107,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,131.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
51730,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,13.0,399.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,31.0
31139,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53057,0.0,13.0,0.0,241.0,105.0,9.0,102.0,42.0,4.0,6811.0,52.0,25.0,0.0,4.0,0.0,3.0,102.0,188.0,102.0,14.0,849.0,18.0,0.0,71.0,0.0,21.0,0.0,0.0,4.0,0.0,136.0
06097,3.0,153.0,0.0,420.0,928.0,511.0,1339.0,321.0,14.0,45586.0,229.0,627.0,0.0,164.0,12.0,305.0,191.0,1680.0,534.0,46.0,1795.0,32.0,14.0,353.0,10.0,410.0,0.0,245.0,566.0,8.0,1180.0
42009,0.0,0.0,0.0,8.0,2.0,0.0,4.0,10.0,1.0,44.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
46043,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47037,168.0,145.0,24.0,0.0,363.0,874.0,764.0,86.0,567.0,20442.0,258.0,271.0,0.0,23.0,176.0,131.0,170.0,593.0,431.0,0.0,1730.0,96.0,90.0,178.0,47.0,118.0,97.0,39.0,610.0,65.0,1930.0
48045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22085,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,32.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
05141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,9.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
27039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,26.0,0.0,134.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
21221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51710,95.0,159.0,0.0,107.0,88.0,146.0,416.0,4.0,101.0,863.0,32.0,437.0,0.0,101.0,13.0,39.0,41.0,397.0,139.0,0.0,159.0,24.0,0.0,185.0,16.0,0.0,11.0,11.0,508.0,15.0,324.0
38075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,36.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29157,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28035,0.0,0.0,0.0,12.0,34.0,0.0,39.0,0.0,0.0,421.0,0.0,16.0,0.0,0.0,86.0,7.0,0.0,38.0,52.0,30.0,68.0,0.0,0.0,39.0,0.0,5.0,0.0,0.0,0.0,0.0,23.0
46103,0.0,0.0,0.0,0.0,176.0,8.0,31.0,0.0,0.0,260.0,20.0,0.0,0.0,0.0,0.0,51.0,0.0,109.0,66.0,0.0,52.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
17191,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,33.0,0.0,0.0,47.0,11.0,0.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
01131,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26029,0.0,0.0,0.0,12.0,27.0,0.0,18.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
20019,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
08033,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55079,98.0,89.0,153.0,177.0,451.0,351.0,408.0,68.0,880.0,31698.0,1052.0,187.0,0.0,25.0,190.0,118.0,116.0,1672.0,240.0,35.0,932.0,430.0,478.0,127.0,288.0,49.0,29.0,7.0,369.0,0.0,1363.0
48329,0.0,80.0,0.0,0.0,12.0,61.0,23.0,0.0,15.0,14542.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,137.0,121.0,0.0,858.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0
16059,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17195,0.0,0.0,0.0,44.0,26.0,13.0,0.0,0.0,0.0,786.0,83.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,36.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
48361,0.0,17.0,0.0,0.0,24.0,0.0,13.0,0.0,32.0,1288.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,20.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
36037,0.0,86.0,0.0,0.0,46.0,0.0,66.0,0.0,0.0,236.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,99.0,16.0,0.0,62.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
40003,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50005,29.0,0.0,0.0,0.0,42.0,14.0,50.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,27.0,15.0,141.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
54007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24035,29.0,0.0,0.0,69.0,45.0,0.0,19.0,30.0,0.0,77.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,98.0,15.0,0.0,75.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,68.0
27049,0.0,50.0,0.0,0.0,13.0,0.0,40.0,0.0,0.0,387.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,16.0,0.0,30.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,65.0
12001,33.0,202.0,0.0,147.0,342.0,652.0,305.0,235.0,140.0,914.0,230.0,202.0,0.0,0.0,16.0,153.0,57.0,468.0,227.0,35.0,1040.0,73.0,0.0,1226.0,0.0,21.0,36.0,1.0,60.0,59.0,1115.0
51041,25.0,184.0,0.0,49.0,310.0,45.0,218.0,101.0,0.0,1964.0,106.0,52.0,0.0,10.0,303.0,183.0,141.0,697.0,374.0,100.0,371.0,98.0,8.0,186.0,31.0,18.0,190.0,38.0,67.0,0.0,1123.0
26061,0.0,0.0,0.0,3.0,39.0,11.0,23.0,11.0,0.0,71.0,14.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,48.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,39.0
42095,91.0,361.0,0.0,58.0,383.0,120.0,250.0,14.0,12.0,1164.0,489.0,136.0,0.0,27.0,0.0,12.0,193.0,516.0,98.0,12.0,500.0,103.0,60.0,154.0,0.0,38.0,171.0,431.0,171.0,160.0,430.0
38029,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29041,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
